sku,alto,inventario,id_seccion,id_linea,ancho,skuFabricante,peso_bruto,volumen,precio,upc,marca,serie,seccion,moneda,id_marca,descripcion,id_serie,peso_neto,largo,linea,image_url,precio_final,stock
723844000035-T,1.4,Array,6810,8983,7.8,HDTB420XK3AA,1.49,0,51.41,723844000035,TOSHIBA,2TB,COMPONENTES,USD,6887,"DISCO DURO EXTERNO TOSHIBA 2TB HDTB420XK3AA USB 3.0 BASICS NEGRO",7118,1.49,10.9,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/723844000035-T.jpg,1431,771
723844000028-T,1.4,Array,6810,8983,7.8,HDTB410XK3AA,0.15,,38.04,723844000028,TOSHIBA,1TB,COMPONENTES,USD,6887,"DISCO DURO EXTERNO USB 3.0 TOSHIBA 1TB HDTB410XK3AA BASICS  NEGRO     ",10477,0.15,10.9,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/723844000028-T.jpg,1059,784
4547808810739-T,7,Array,6810,11458,6.98,HDWL110UZSVA,0.12,,35.75,4547808810739,TOSHIBA,1TB,COMPONENTES,USD,6887,"DISCO DURO INTERNO TOSHIBA 1TB L200 2.5 HDWL110UZSVA 64MB 5400RPM",10477,0.12,10,"DISCOS INTERNOS",https://drakelfo.mx/pch-importer/images/4547808810739-T.jpg,995,95
723844000776-T,7.8,Array,6810,8983,14,HDTCA20XW3AA,0.15,,56.13,723844000776,TOSHIBA,2TB,COMPONENTES,USD,6887,"DISCO DURO EXTERNO TOSHIBA 2TB HDTCA20XW3AA ADVANCE V10 BLANCO",7118,0.15,7.8,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/723844000776-T.jpg,1563,52
723844000462-T,1.95,Array,6810,8983,7.8,HDTB440XK3CA,1.64,,78.54,723844000462,TOSHIBA,4TB,COMPONENTES,USD,6887,"DISCO DURO EXTERNO TOSHIBA 4TB HDTB440XK3CA USB 3.0 BASICS  NEGRO     ",10478,1.64,10.9,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/723844000462-T.jpg,2187,564
723844000844-T,8,Array,6810,8983,19.5,HDTX140XK3CA,0.21,,94.15,723844000844,TOSHIBA,4TB,COMPONENTES,USD,6887,"DISCO DURO EXTERNO TOSHIBA 4TB HDTX140XK3CA USB 3.0 CANVIO GAMING NEG",10478,0.21,11.1,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/723844000844-T.jpg,2621,90
723844000677-T,7.8,Array,6810,8983,14,HDTCA10XK3AA,0.15,,40.48,723844000677,TOSHIBA,1TB,COMPONENTES,USD,6887,"DISCO DURO EXTERNO TOSHIBA 1TB HDTCA10XK3AA ADVANCE V10 NEGRO",10477,0.15,7.8,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/723844000677-T.jpg,1127,57
723844000745-T,7.8,Array,6810,8983,14,HDTCA20XR3AA,0.15,,56.11,723844000745,TOSHIBA,2TB,COMPONENTES,USD,6887,"DISCO DURO EXTERNO TOSHIBA 2TB HDTCA20XR3AA ADVANCE V10 ROJO",7118,0.15,7.8,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/723844000745-T.jpg,1562,131
723844000783-T,7.8,Array,6810,8983,19,HDTCA40XW3CA,0.15,,83.42,723844000783,TOSHIBA,4TB,COMPONENTES,USD,6887,"DISCO DURO EXTERNO TOSHIBA 4TB HDTCA40XW3CA ADVANCE V10 BLANCO",10478,0.15,7.8,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/723844000783-T.jpg,2322,78
723844000790-T,8,Array,6810,8983,13.5,HDTX110XSCAA,0.15,,49.27,723844000790,TOSHIBA,1TB,COMPONENTES,USD,6887,"DISCO DURO EXTERNO TOSHIBA 1TB HDTX110XSCAA USB 3.0 CANVIO FLEX PLATA",10477,0.15,11.1,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/723844000790-T.jpg,1372,5
723844000752-T,7.8,Array,6810,8983,19,HDTCA40XR3CA,0.22,,83.42,723844000752,TOSHIBA,4TB,COMPONENTES,USD,6887,"DISCO DURO EXTERNO TOSHIBA 4TB HDTCA40XR3CA ADVANCE V10 ROJO",10478,0.22,7.8,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/723844000752-T.jpg,2322,7
723844000806-T,8,Array,6810,8983,13.5,HDTX120XSCAA,0.15,,64.88,723844000806,TOSHIBA,2TB,COMPONENTES,USD,6887,"DISCO DURO EXTERNO TOSHIBA 2TB HDTX120XSCAA USB 3.0 CANVIO FLEX PLATA",7118,0.15,11.1,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/723844000806-T.jpg,1806,43
723844000769-T,7.8,Array,6810,8983,14,HDTCA10XW3AA,0.15,,40.48,723844000769,TOSHIBA,1TB,COMPONENTES,USD,6887,"DISCO DURO EXTERNO TOSHIBA 1TB HDTCA10XW3AA ADVANCE V10 BLANCO",10477,0.15,7.8,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/723844000769-T.jpg,1127,168
723844000813-T,8,Array,6810,8983,19.5,HDTX140XSCCA,0.21,,96.11,723844000813,TOSHIBA,4TB,COMPONENTES,USD,6887,"DISCO DURO EXTERNO TOSHIBA 4TB HDTX140XSCCA USB 3.0 CANVIO FLEX PLATA",10478,0.21,11.1,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/723844000813-T.jpg,2676,13
618996725021-T,2.61,Array,6810,11458,10.18,HDWD110UZSVA,0.45,,32.87,618996725021,TOSHIBA,1TB,COMPONENTES,USD,6887,"DISCO DURO INTERNO TOSHIBA 1TB HDWD110UZSVA 3.5""P300  64MB 7200RPM    ",10477,0.45,14.7,"DISCOS INTERNOS",https://drakelfo.mx/pch-importer/images/618996725021-T.jpg,915,693
0814914025192-P,4.2,Array,6850,10624,12.5,"PV551OUXK           ",0.15,,25.96,814914025192,PATRIOT,GAMER,"TECLADOS & MOUSES",USD,7003,"MOUSE GAMER PATRIOT VIPER V551 RGB OPTICAL 12000DPI NEGRO (PV551OUXK)",10479,0.15,7,MOUSE,https://drakelfo.mx/pch-importer/images/0814914025192-P.jpg,723,15
0814914023891-P,4.4,Array,6850,10624,8,"PV570LUXWAK         ",0.16,,31.83,814914023891,PATRIOT,GAMER,"TECLADOS & MOUSES",USD,7003,"MOUSE GAMER PATRIOT VIPER V570 RGB LASER 12000DPI NEGRO (PV570LUXWAK)",10479,0.16,13.3,MOUSE,https://drakelfo.mx/pch-importer/images/0814914023891-P.jpg,886,3
0814914026137-P,4.54,Array,6810,10517,0.71,"PVB416G300C6K       ",1.04,,78.48,814914026137,PATRIOT,16GB,COMPONENTES,USD,7003,"MEM DDR4 PATRIOT VIPER BLACKOUT 16GB(2x8GB)3000MHZ UDM (PVB416G300C6K)",10480,1.04,13.57,"RAM PARA DESKTOP",https://drakelfo.mx/pch-importer/images/0814914026137-P.jpg,2185,39
0814914026243-P,4.44,Array,6810,10517,0.7,"PVB416G400C9K       ",0.96,,115.51,814914026243,PATRIOT,16GB,COMPONENTES,USD,7003,"MEM DDR4 PATRIOT VIPER BLACKOUT 16GB(2x8GB)4000MHZ UDM (PVB416G400C9K)",10480,0.96,13.57,"RAM PARA DESKTOP",https://drakelfo.mx/pch-importer/images/0814914026243-P.jpg,3216,9
0814914027257-P,4.54,Array,6810,10517,0.82,"PVR416G400C9K       ",0.1,,113.72,814914027257,PATRIOT,16GB,COMPONENTES,USD,7003,"MEM DDR4 PATRIOT VIPER RGB 16GB(2X8GB)4000MHZ UDM (PVR416G400C9K)",10480,0.1,13.57,"RAM PARA DESKTOP",https://drakelfo.mx/pch-importer/images/0814914027257-P.jpg,3166,3
0814914025477-P,4.54,Array,6810,10517,4.54,"PVR416G413C9K       ",0.1,,134.76,814914025477,PATRIOT,16GB,COMPONENTES,USD,7003,"MEM DDR4 PATRIOT VIPER RGB 16GB(2X8GB)4133MHZ UDM (PVR416G413C9K)",10480,0.1,13.57,"RAM PARA DESKTOP",https://drakelfo.mx/pch-importer/images/0814914025477-P.jpg,3752,12
0814914025376-P,4.44,Array,6810,10517,0.7,"PVS416G320C6K       ",0.96,,60.67,814914025376,PATRIOT,16GB,COMPONENTES,USD,7003,"MEM DDR4 PATRIOT VIPER STEEL 16GB(2X8GB)3200MHZ UDM (PVS416G320C6K)",10480,0.96,13.57,"RAM PARA DESKTOP",https://drakelfo.mx/pch-importer/images/0814914025376-P.jpg,1689,46
0814914025093-P,4.44,Array,6810,10517,0.7,"PVS416G413C9K       ",0.96,,123.41,814914025093,PATRIOT,16GB,COMPONENTES,USD,7003,"MEM DDR4 PATRIOT VIPER STEEL 16GB(2X8GB)4133MHZ UDM (PVS416G413C9K)",10480,0.96,13.57,"RAM PARA DESKTOP",https://drakelfo.mx/pch-importer/images/0814914025093-P.jpg,3436,15
0814914024935-P,4.44,Array,6810,10517,0.7,"PVS416G440C9K       ",0.96,,119.9,814914024935,PATRIOT,16GB,COMPONENTES,USD,7003,"MEM DDR4 PATRIOT VIPER STEEL 16GB(2X8GB)4400MHZ UDM (PVS416G440C9K)",10480,0.96,13.57,"RAM PARA DESKTOP",https://drakelfo.mx/pch-importer/images/0814914024935-P.jpg,3338,6
0814914024232-P,21.6,Array,6810,10517,17.8,"PVE48G266C6GY       ",0.79,,36.67,814914024232,PATRIOT,8GB,COMPONENTES,USD,7003,"MEM DDR4 PATRIOT VIPER ELITE 8GB(1X8GB)2600MHZ UDM (PVE48G266C6GY)",10482,0.79,12.2,"RAM PARA DESKTOP",https://drakelfo.mx/pch-importer/images/0814914024232-P.jpg,1021,1
0814914024096-P,3,Array,6850,11521,32,"PV150C2K            ",0.27,,12.51,814914024096,PATRIOT,GAMER,"TECLADOS & MOUSES",USD,7003,"MOUSE PAD GAMER PATRIOT VIPER LARGE (PV150C2K) ",10479,0.27,45,TAPETES,https://drakelfo.mx/pch-importer/images/0814914024096-P.jpg,348,1
0814914024089-P,25.2,Array,6850,11521,2.8,"PV150C3K            ",0.38,,15.21,814914024089,PATRIOT,GAMER,"TECLADOS & MOUSES",USD,7003,"MOUSE PAD GAMER PATRIOT VIPER SUPER (PV150C3K)",10479,0.38,37.6,TAPETES,https://drakelfo.mx/pch-importer/images/0814914024089-P.jpg,423,2
0814914023709-P,2.8,Array,6850,11521,37.6,"PV160UXK            ",0.59,,23.37,814914023709,PATRIOT,GAMER,"TECLADOS & MOUSES",USD,7003,"MOUSE PAD GAMER PATRIOT VIPER RGB (PV160UXK)",10479,0.59,25.2,TAPETES,https://drakelfo.mx/pch-importer/images/0814914023709-P.jpg,651,11
0814914022894-P,1.7,Array,6850,11528,22,"PV730MBULGM         ",1.1,,51.39,814914022894,PATRIOT,GAMER,"TECLADOS & MOUSES",USD,7003,"TECLADO GAMER PATRIOT VIPER V730  MECANICO LED BACKLIT (PV730MBULGM)",10479,1.1,45.8,TECLADOS,https://drakelfo.mx/pch-importer/images/0814914022894-P.jpg,1431,2
0814914025048-P,7.7,Array,6850,11528,46.6,"PV765MBWUXMGM       ",1.13,,67.71,814914025048,PATRIOT,GAMER,"TECLADOS & MOUSES",USD,7003,"TECLADO GAMER PATRIOT VIPER V765 LED RGB MECANICO (PV765MBWUXMGM)",10479,1.13,20.3,TECLADOS,https://drakelfo.mx/pch-importer/images/0814914025048-P.jpg,1885,7
0814914022900-P,22.9,Array,6850,11528,3.8,"PV770MRUMXGM        ",1.4,,89.7,814914022900,PATRIOT,GAMER,"TECLADOS & MOUSES",USD,7003,"TECLADO GAMER PATRIOT VIPER V770 LED RGB MECANICO (PV770MRUMXGM)",10479,1.4,49.5,TECLADOS,https://drakelfo.mx/pch-importer/images/0814914022900-P.jpg,2497,26
740617220605-K,5.1,Array,6810,11465,16.5,SNA-B,0.47,,12.42,740617220605,KINGSTON,KIT,COMPONENTES,USD,7004,"KIT DE INSTALACION SSD KINGSTON SNA-B, SATA, 2.5(SNA-B)             ",10494,0.47,5.1,ENCLOSURES,https://drakelfo.mx/pch-importer/images/740617220605-K.jpg,346,133
740617219692-K,15.2,Array,6810,11533,5.7,SNA-DC2/35,0.13,,12.97,740617219692,KINGSTON,CONVERTIDOR,COMPONENTES,USD,7004,"CONVERTIDOR SSD 2.5"" A 3.5"" (SNA-DC2/35)           ",10495,0.13,20.3,"UNIDADES SSD",https://drakelfo.mx/pch-importer/images/740617219692-K.jpg,361,3
740617274127-K,10.01,Array,6810,11534,0.7,SUV500M8/240G,0.04,,33.66,740617274127,KINGSTON,240GB,COMPONENTES,USD,7004,"UNIDAD SSD KINGSTON 240GB SUV500M8 M.2(SUV500M8/240G)                 ",10485,0.04,6.99,"UNIDADES SSD M.2",https://drakelfo.mx/pch-importer/images/740617274127-K.jpg,937,5
740617310917-K,4.54,Array,6810,11510,0.71,KVR26S19S8/16,0.96,,58.91,740617310917,KINGSTON,16GB,COMPONENTES,USD,7004,"MEMORIA SODIMM DDR4 KINGSTON 16GB 2666MHZ GEN 16GBITS (KVR26S19S8/16) ",10480,0.96,13.57,"RAM PARA LAPTOP",https://drakelfo.mx/pch-importer/images/740617310917-K.jpg,1640,24
740617261196-K,10.01,Array,6810,11533,0.7,SA400S37/120G,0.04,,21.14,740617261196,KINGSTON,120GB,COMPONENTES,USD,7004,"UNIDAD SSD KINGSTON 120GB SATA 3 2.5"" 550/350 MB/SR/W(SA400S37/120G)",10484,0.04,6.99,"UNIDADES SSD",https://drakelfo.mx/pch-importer/images/740617261196-K.jpg,589,78
740617299595-K,10.01,Array,6810,11533,0.7,SA400S37/1920G,0.04,,183.51,740617299595,KINGSTON,2TB,COMPONENTES,USD,7004,"UNIDAD SSD KINGSTON 1920GB SATA 3 2.5"" SA400S37/1920G 500/450 MB/S R/W ",7118,0.04,6.99,"UNIDADES SSD",https://drakelfo.mx/pch-importer/images/740617299595-K.jpg,5109,9
740617300116-K,10.01,Array,6810,11533,0.7,SKC600/1024G,0.13,,116.25,740617300116,KINGSTON,1TB,COMPONENTES,USD,7004,"UNIDAD SSD KINGSTON SKC600 1TB SATA 3 2.5"" (SKC600/1024G)             ",10477,0.13,6.99,"UNIDADES SSD",https://drakelfo.mx/pch-importer/images/740617300116-K.jpg,3236,53
740617300161-K,10.01,Array,6810,11533,0.7,SKC600/256G,0.13,,37.95,740617300161,KINGSTON,256GB,COMPONENTES,USD,7004,"UNIDAD SSD KINGSTON SKC600 256GB SATA 3 2.5"" (SKC600/256G)            ",10496,0.13,6.99,"UNIDADES SSD",https://drakelfo.mx/pch-importer/images/740617300161-K.jpg,1057,78
740617303506-K,0.8,Array,6810,11534,0.13,SA400M8/480G,0.67,,46.12,740617303506,KINGSTON,480GB,COMPONENTES,USD,7004,"UNIDAD SSD KINGSTON SSDNOW A400 480GB M.2 2280 (SA400M8/480G)         ",10486,0.67,0.22,"UNIDADES SSD M.2",https://drakelfo.mx/pch-importer/images/740617303506-K.jpg,1284,66
740617288643-K,10.01,Array,6810,11534,0.7,SA400M8/120G,0.04,,22.1,740617288643,KINGSTON,120GB,COMPONENTES,USD,7004,"UNIDAD SSD KINGSTON SSDNOW A400 120GB M.2 2280(SA400M8/120G)          ",10484,0.04,6.99,"UNIDADES SSD M.2",https://drakelfo.mx/pch-importer/images/740617288643-K.jpg,615,38
740617280647-K,0.55,Array,6810,11510,7.25,KVR26S19S6/4,0.04,,18.14,740617280647,KINGSTON,4GB,COMPONENTES,USD,7004,"MEMORIA SODIMM DDR4 KINGSTON 4GB 2666MHZ(KVR26S19S6/4)                ",10493,0.04,5.1,"RAM PARA LAPTOP",https://drakelfo.mx/pch-importer/images/740617280647-K.jpg,505,90
740617311341-K,4.44,Array,6810,11510,0.71,KVR26S19S6/8,0.1,,30.6,740617311341,KINGSTON,8GB,COMPONENTES,USD,7004,"MEMORIA SODIMM DDR4 KINGSTON 8GB 2666MHZ GEN 16GBITS (KVR26S19S6/8)   ",10482,0.1,13.33,"RAM PARA LAPTOP",https://drakelfo.mx/pch-importer/images/740617311341-K.jpg,852,5
740617311310-K,4.44,Array,6810,10517,0.7,KVR26N19S6/8,0.96,,30.6,740617311310,KINGSTON,8GB,COMPONENTES,USD,7004,"MEMORIA DDR4 KINGSTON 8GB 2666MHZ GEN 16GBITS (KVR26N19S6/8)          ",10482,0.96,13.33,"RAM PARA DESKTOP",https://drakelfo.mx/pch-importer/images/740617311310-K.jpg,852,28
740617300253-K,10.01,Array,6810,11533,0.7,SKC600/512G,0.13,,66.29,740617300253,KINGSTON,512GB,COMPONENTES,USD,7004,"UNIDAD SSD KINGSTON SKC600 512GB SATA 3 2.5"" (SKC600/512G)            ",10483,0.13,6.99,"UNIDADES SSD",https://drakelfo.mx/pch-importer/images/740617300253-K.jpg,1846,49
740617280623-K,3,Array,6810,11510,0.37,KVR26S19D8/16,0.01,,58.69,740617280623,KINGSTON,16GB,COMPONENTES,USD,7004,"MEMORIA SODIMM DDR4 KINGSTON 16GB 2666MHZ (KVR26S19D8/16)",10480,0.01,6.96,"RAM PARA LAPTOP",https://drakelfo.mx/pch-importer/images/740617280623-K.jpg,1634,83
740617310870-K,4.44,Array,6810,10517,0.7,KVR32N22S6/8,0.96,,31.89,740617310870,KINGSTON,8GB,COMPONENTES,USD,7004,"MEMORIA DDR4 KINGSTON 8GB 3200MHZ GEN 16GBITS (KVR32N22S6/8)          ",10482,0.96,13.57,"RAM PARA DESKTOP",https://drakelfo.mx/pch-importer/images/740617310870-K.jpg,888,3
740617311495-K,4.44,Array,6810,10517,0.71,KVR26N19S8/16,0.96,,59.7,740617311495,KINGSTON,16GB,COMPONENTES,USD,7004,"MEMORIA DDR4 KINGSTON 16GB 2666MHZ GEN 16GBITS (KVR26N19S8/16)        ",10480,0.96,13.33,"RAM PARA DESKTOP",https://drakelfo.mx/pch-importer/images/740617311495-K.jpg,1662,39
740617270907-K,0.55,Array,6810,10517,7.25,KVR26N19S8/8,0.04,,30.6,740617270907,KINGSTON,8GB,COMPONENTES,USD,7004,"MEMORIA DDR4 KINGSTON 8GB 2666Mhz(KVR26N19S8/8)                       ",10482,0.04,5.1,"RAM PARA DESKTOP",https://drakelfo.mx/pch-importer/images/740617270907-K.jpg,852,20
740617220551-K,10,Array,6810,11533,1.5,SNA-BR2/35,0.21,,1.32,740617220551,KINGSTON,CONVERTIDOR,COMPONENTES,USD,7004,"CONVERTIDOR SSD KINGSTON 2.5"" A 3.5"" (SNA-BR2/35)                     ",10495,0.21,6.98,"UNIDADES SSD",https://drakelfo.mx/pch-importer/images/740617220551-K.jpg,37,346
740617282733-K,0.55,Array,6810,10517,7.25,KVR26N19S6/4,0.04,,17.93,740617282733,KINGSTON,4GB,COMPONENTES,USD,7004,"MEMORIA DDR4 KINGSTON 4GB 2666Mhz(KVR26N19S6/4)                       ",10493,0.04,5.1,"RAM PARA DESKTOP",https://drakelfo.mx/pch-importer/images/740617282733-K.jpg,499,197
740617263442-K,10.01,Array,6810,11533,0.7,SA400S37/480G,0.04,,43.78,740617263442,KINGSTON,480GB,COMPONENTES,USD,7004,"UNIDAD SSD KINGSTON 480GB SATA 3 2.5"" 500/450 MB/S R/W(SA400S37/480G)    ",10486,0.04,6.99,"UNIDADES SSD",https://drakelfo.mx/pch-importer/images/740617263442-K.jpg,1219,3467
740617261219-K,10.01,Array,6810,11533,0.7,SA400S37/240G,0.04,,25.51,740617261219,KINGSTON,240GB,COMPONENTES,USD,7004,"UNIDAD SSD KINGSTON 240GB SATA 3 2.5""  500/350 MB/S R/W(SA400S37/240G)",10485,0.04,6.99,"UNIDADES SSD",https://drakelfo.mx/pch-importer/images/740617261219-K.jpg,710,548
740617288667-K,10.01,Array,6810,11534,0.7,SA400M8/240G,0.04,,27.87,740617288667,KINGSTON,240GB,COMPONENTES,USD,7004,"UNIDAD SSD KINGSTON SSDNOW A400 240GB M.2 2280(SA400M8/240G)          ",10485,0.04,6.99,"UNIDADES SSD M.2",https://drakelfo.mx/pch-importer/images/740617288667-K.jpg,776,42
4713218465474-A,13.27,Array,6810,8983,1.62,"AHD330-1TU31-CBL    ",0.19,,39.55,4713218465474,ADATA,1TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD330 1TB 3.1 AZUL (AHD330-1TU31-CBL)        ",10477,0.19,8.89,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218465474-A.jpg,1101,92
4713218465467-A,13.27,Array,6810,8983,1.62,"AHD330-1TU31-CBK    ",0.19,,39.63,4713218465467,ADATA,1TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD330 1TB 3.1 NEGRO (AHD330-1TU31-CBK)       ",10477,0.19,8.89,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218465467-A.jpg,1103,52
4713218465504-A,13.27,Array,6810,8983,1.62,"AHD330-2TU31-CBL    ",0.19,,54.45,4713218465504,ADATA,2TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD330 2TB 3.1 AZUL (AHD330-2TU31-CBL)        ",7118,0.19,8.89,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218465504-A.jpg,1516,91
4713218465498-A,13.27,Array,6810,8983,1.62,"AHD330-2TU31-CBK    ",0.19,,54.46,4713218465498,ADATA,2TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD330 2TB 3.1 NEGRO (AHD330-2TU31-CBK)       ",7118,0.19,8.89,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218465498-A.jpg,1516,85
4713218465511-A,16.2,Array,6810,8983,3.5,"AHD330-2TU31-CRD    ",0.19,,54.52,4713218465511,ADATA,2TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD330 2TB 3.1 ROJO (AHD330-2TU31-CRD)        ",7118,0.19,13.2,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218465511-A.jpg,1518,10
4713218465528-A,13.27,Array,6810,8983,1.62,"AHD330-4TU31-CBK    ",0.19,,86.89,4713218465528,ADATA,4TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD330 4TB 3.1 NEGRO (AHD330-4TU31-CBK)       ",10478,0.19,8.89,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218465528-A.jpg,2419,139
4713435799154-A,2.1,Array,6810,8983,8.1,"AHD650-1TU31-CBK    ",0.39,,39.55,4713435799154,ADATA,1TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD650 1TB 2.5 3.1 NEGRO (AHD650-1TU31-CBK)   ",10477,0.39,12.1,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713435799154-A.jpg,1101,155
4713435799130-A,8.1,Array,6810,8983,2.1,"AHD650-1TU31-CRD    ",0.2,,39.97,4713435799130,ADATA,1TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD650 1TB 2.5 3.1ROJO (AHD650-1TU31-CRD)     ",10477,0.2,12.1,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713435799130-A.jpg,1113,72
4713218460455-A,0.17,Array,6810,8983,3.95,"AHD650-2TU31-CBK    ",0.29,,54.93,4713218460455,ADATA,2TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD650 2TB 2.5 3.1 NEGRO (AHD650-2TU31-CBK)   ",7118,0.29,0.13,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218460455-A.jpg,1529,84
4713218460707-A,0.17,Array,6810,8983,3.95,"AHD650-2TU31-CRD    ",0.29,,55.16,4713218460707,ADATA,2TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD650 2TB 2.5 3.1 ROJO (AHD650-2TU31-CRD)    ",7118,0.29,0.13,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218460707-A.jpg,1536,26
4713218460479-A,0.17,Array,6810,8983,3.95,"AHD650-4TU31-CBK    ",0.29,,84.97,4713218460479,ADATA,4TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD650 4TB 2.5 3.1 NEGRO (AHD650-4TU31-CBK)   ",10478,0.29,0.13,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218460479-A.jpg,2366,58
4713218460400-A,13.33,Array,6810,8983,2.15,"AHD710P-1TU31-CBL   ",0.27,,43.51,4713218460400,ADATA,1TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD710 PRO 1TB 3.1 AZUL (AHD710P-1TU31-CBL)   ",10477,0.27,9.85,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218460400-A.jpg,1211,98
4713218460394-A,13.3,Array,6810,8983,2.15,"AHD710P-1TU31-CBK   ",0.27,,42.97,4713218460394,ADATA,1TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD710 PRO 1TB 3.1 NEGRO (AHD710P-1TU31-CBK)  ",10477,0.27,9.85,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218460394-A.jpg,1196,77
4713218460677-A,0.17,Array,6810,8983,3.95,"AHD710P-2TU31-CBL   ",0.31,,58.52,4713218460677,ADATA,2TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD710 PRO 2TB 3.1 AZUL (AHD710P-2TU31-CBL)   ",7118,0.31,0.13,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218460677-A.jpg,1629,95
4713218460424-A,1.75,Array,6810,8983,3.95,"AHD710P-2TU31-CBK   ",0.31,,57.27,4713218460424,ADATA,2TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD710 PRO 2TB 3.1 NEGRO (AHD710P-2TU31-CBK ) ",7118,0.31,1.3,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218460424-A.jpg,1594,40
4713218461209-A,0.17,Array,6810,8983,3.95,"AHD710P-4TU31-CBK   ",0.31,,88.56,4713218461209,ADATA,4TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD710 PRO 4TB 3.1 NEGRO (AHD710P-4TU31-CBK ) ",10478,0.31,0.13,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218461209-A.jpg,2466,70
4713218463074-A,13.33,Array,6810,8983,2.67,"AHD710P-5TU31-CBK   ",0.39,,113.77,4713218463074,ADATA,5TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD710 PRO 5TB NEGRO (AHD710P-5TU31-CBK)      ",10501,0.39,9.85,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218463074-A.jpg,3167,77
4713218464095-A,20,Array,6810,8983,5,"AHD710MP-1TU31-CCF  ",0.45,,43.68,4713218464095,ADATA,1TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD710M PRO 1TB 3.1 CAMUF AHD710MP-1TU31-CCF  ",10477,0.45,18,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218464095-A.jpg,1216,59
4713218464101-A,20,Array,6810,8983,5,"AHD710MP-2TU31-CCF  ",0.45,,57.38,4713218464101,ADATA,2TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD710M PRO 2TB 3.1 CAMUF AHD710MP-2TU31-CCF  ",7118,0.45,18,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4713218464101-A.jpg,1597,19
4712366963351-A,12.94,Array,6810,8983,2.02,"AHD720-1TU31-CBK    ",0.21,,43.02,4712366963351,ADATA,1TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HD720 1TB 3.1 NEGRO (AHD720-1TU31-CBK)       ",10477,0.21,9.79,"DISCOS EXTERNOS",https://drakelfo.mx/pch-importer/images/4712366963351-A.jpg,1198,48
